ArialMT	11	CO [commanding officer] at recruit training to be under no illusion – you are being
ArialMT	11	recruited into the military to kill people and, if necessary, be killed in the service of
ArialMT	11	your country.21
ArialMT	11	27. ADF members are often placed in high-risk environments, expected to live and work
ArialMT	11	in physically and mentally demanding situations, and exposed to prolonged and often
ArialMT	11	extreme levels of stress. This extends beyond war and combat-related deployments
ArialMT	11	to include domestic and international terrorism responses, natural disaster responses,
ArialMT	11	and humanitarian and international peacekeeping operations.
ArialMT	11	28. Even during peacetime, serving members are exposed to risks and hazards through
ArialMT	11	physically intense training, live fire exercises and the use of explosives, and training
ArialMT	11	that simulates war-like conditions. This is intended to ensure that members retain the
ArialMT	11	level of skill, reaction, response and operational readiness required to support the
ArialMT	11	Defence mission.
ArialMT	11	29. As previously stated by Defence: ‘Almost every aspect of uniformed life comes with
ArialMT	11	a risk or cost to the member and/or to their families’.22 Serving members voluntarily
ArialMT	11	accept the risks posed by military service, and for some members, these risks result
ArialMT	11	in lifelong physical and mental injury.
ArialMT	11	30. In undertaking their service to this country, Australia’s defence personnel embody
ArialMT	11	the most positive of human traits. They demonstrate loyalty and dependability,
ArialMT	11	professionalism and self-discipline, and the strong internal character and resolve
ArialMT	11	to continuously adapt, improvise and overcome adversity. The selflessness of their
ArialMT	11	sacrifice is unparalleled. It is not something we take for granted.
HelveticaNeue-Bold	18	Positive perspectives of military service
ArialMT	11	31. Over the course of our inquiry, serving and ex-serving members reflected on the
ArialMT	11	extensive range of skills, abilities and attributes they developed during their military
ArialMT	11	service.
ArialMT	11	32. We heard from many who were passionate about their work and spoke of finding an
ArialMT	11	affinity with the Defence mission. This included an ex-serving Air Force member who
ArialMT	11	‘relished the regimentation and rigour’,23 and an ex-serving Army member who said,
ArialMT	11	‘I had intended to leave Defence when my 3 years was up, but I fell in love with
ArialMT	11	soldiering and decided to stay’.24
ArialMT	9	10 Royal Commission into Defence and Veteran Suicide: Final Report
ArialMT	11	33. Serving and ex-serving members commonly described the ADF as a dynamic
ArialMT	11	workplace. As an ex-serving Navy member wrote in his submission:
ArialMT	11	[T]here were excitingly good times of pushing the limits of my efficacy, adventure
ArialMT	11	and the privilege to serve my country alongside some of Australia’s finest men
ArialMT	11	and women. The challenge of searching unknown waters so as to make them
ArialMT	11	known and the excitement of navigating through uncharted waters are wonderful
ArialMT	11	and rewarding memories. These opportunities of service formed my character to
ArialMT	11	be disciplined and face hardships that life throws at us.25
ArialMT	11	34. Many serving and ex-serving ADF members reflected on the positive changes they
ArialMT	11	saw in themselves and the expanding awareness of their own potential by virtue of
ArialMT	11	being a part of Defence. As one ex-serving Navy member shared:
ArialMT	11	I don’t regret my time in the navy, I joined as an introverted child who rarely spoke
ArialMT	11	unless he knew people and didn’t know how to stand up for himself. I left with
ArialMT	11	much more of a sense of self worth and confidence.26
ArialMT	11	35. Similarly, a current serving Navy member stated:
ArialMT	11	I have told everyone that I have spoken to about the Navy that joining at 23 years
ArialMT	11	old was the best decision I could have made at the time. I was a very shy person
ArialMT	11	that still lived at home. University had made me very intelligent, but I wasn’t very
ArialMT	11	smart … The Navy gave me the confidence to be a leader, to control my own life
ArialMT	11	and take care of my own problems. I have both a broad understanding of trade
ArialMT	11	work and many specific qualifications that give me more personal satisfaction
ArialMT	11	than anything I learned at university … The Navy has truly given me so much.
ArialMT	11	I wouldn’t be the man I am today without it.27
ArialMT	11	36. Serving and ex-serving ADF members often spoke positively about their colleagues,
ArialMT	11	including the ‘privilege to serve with other like-minded people who upheld values like
ArialMT	11	courage, honour and responsibility’.28 As an ex-serving Army member described:
ArialMT	11	In my military career I had the opportunity to deploy three times. Like all
ArialMT	11	deployments they are stressful, sometimes long and come with many challenges.
ArialMT	11	But everyone that got deployed went willing to die for their country, their mates,
ArialMT	11	and sometimes not fully understanding why. This I think is an amazing quality that
ArialMT	11	veterans possess that is not fully recognised, understood and acknowledged.29
ArialMT	9	Executive summary 11
ArialMT	11	37. Some serving and ex-serving ADF members singled out examples of mentors who
ArialMT	11	were inspiring and supportive of their growth and development. One ex-serving Army
ArialMT	11	member spoke of having ‘had an amazing mentor that [they] looked up to, and still do
ArialMT	11	to this day’,30 and another ex-serving Army member spoke positively of having leaders
ArialMT	11	who ‘knew we could push ourselves physically and mentally beyond what we thought
ArialMT	11	were our limits’.31 These sentiments were echoed in the submission of another
ArialMT	11	ex-serving Army member who stated:
ArialMT	11	I had good mentors around me who shaped me in my priorities. They prioritised
ArialMT	11	people and treated me like a person not a number. We held ourselves to high
ArialMT	11	standards.32
ArialMT	11	38. We also heard about the strong friendships that formed during service, and members
ArialMT	11	who ‘thrived within the culture of mateship and teamwork’.33 As two ex-serving Army
ArialMT	11	members and the wife of a former soldier wrote in their joint submission:
ArialMT	11	soldiers [share] a unique experience of [the] theatre of war and have very deep
ArialMT	11	connective bonds that provide enormous support, comfort, confidence and love,
ArialMT	11	and is best described as a brotherhood.34
ArialMT	11	39. Similarly, an ex-serving Navy member said:
ArialMT	11	One of the key elements to me having enjoyed my time so much was the
ArialMT	11	friendships made, the camaraderie formed and the care shown by shipmates
ArialMT	11	for each other, whether at sea or on a base. I was well paid, well supported, had
ArialMT	11	great moments and great friends who, in a time of emotional need, would reach
ArialMT	11	out with a helping hand and drag me back to my feet. Relationship breakdowns,
ArialMT	11	the loss of my parents, those sort of life events that can really wear a person
ArialMT	11	down, were eased by the fact that I had a group of people around me that cared
ArialMT	11	and supported me.35
ArialMT	11	40. Many serving and ex-serving members expressed gratitude for both the opportunity
ArialMT	11	to serve in the ADF and the opportunities that their service has provided.36 They often
ArialMT	11	reflected on how proud they felt about their service. One ex-serving member of both
ArialMT	11	the Army and Air Force said, ‘I absolutely loved my time in the military and it has
ArialMT	11	defined me forever’.37 Similarly, a current serving Air Force member wrote of having
ArialMT	11	‘found [his] calling with military service; finding it an honour and a privilege to wear
ArialMT	11	the uniform and have an opportunity … [to fly] representing the nation’.38
ArialMT	11	41. Serving and ex-serving ADF members commonly spoke of the value of feeling ‘a part
ArialMT	11	of something bigger’ than themselves,39 and a ‘part of a community that has meaning’.40
ArialMT	11	As was summarised by an ex-serving Air Force member in his submission, ‘military life
ArialMT	11	is unique, different, and hard, yet very rewarding’.41
ArialMT	9	12 Royal Commission into Defence and Veteran Suicide: Final Report
HelveticaNeue-Bold	18	Understanding suicide among serving and
HelveticaNeue-Bold	18	ex-serving ADF members
ArialMT	11	42. Many of the positive aspects of military service outlined above operate as protective
ArialMT	11	factors against suicide and suicidality, including a feeling of belonging, support from
ArialMT	11	peers and mentors, and a sense of purpose and meaning. These sit alongside other
ArialMT	11	positive factors, including regular employment and accommodation.
ArialMT	11	43. However, the experience of military service varies. Many serving and ex-serving
ArialMT	11	members told us that their negative experiences equalled or outweighed the positives.
ArialMT	11	For others, the negative experiences were so significant that they coloured every
ArialMT	11	aspect of service life.
ArialMT	11	44. Risk and protective factors interact in complex and unpredictable ways in people’s
ArialMT	11	lives. Similarly, exposure to known risk factors for suicide and suicidality does not
ArialMT	11	affect everyone in the same way.
ArialMT	11	45. In evidence before this Royal Commission, Defence put forward that the protective
